0.328352542710413,0.433249535472047,1
0.548822503911148,0.477410220796338,1
0.0940125595532431,0.351730541721445,1
0.290668262066335,0.568861623831086,1
0.208899326118031,0.418112320412059,1
0.112789749838407,0.299265868629301,1
0.221534587713510,0.522399546357443,1
0.00350027086916091,0.336981859360681,1
0.474348943610272,0.429599366790597,1
0.155329911887359,0.393381004055443,1
0.390246144966475,0.556960662372139,1
0.573571405667494,0.342599702634603,1
0.552974042127327,0.270651122208402,1
0.391615308411120,0.421157936128883,1
0.111584086732137,0.262085581153582,1
0.294527970405224,0.442221430897986,1
0.398994864455722,0.551908252142904,1
0.142700557096013,0.437024658375764,1
0.169738699861781,0.314044388789223,1
0.530996039065915,0.353806530225117,1
0.106807406119787,0.494833537821267,1
0.526869309427091,0.401211198625571,1
0.118141111863057,0.435771538317438,1
0.514211466963245,0.309447241269322,1
0.327654242013579,0.543806007051036,1
0.611854112063888,0.380719887534449,1
0.513872888950395,0.316452744723114,1
0.327650550767294,0.452982210393613,1
0.156860550480392,0.364162643007947,1
0.598714375642365,0.388675475118010,1
0.0604335256701269,0.435935443693812,1
0.515324443874391,0.332866875823788,1
0.455782136811710,0.363895317929513,1
0.497868521290654,0.355198983354626,1
0.0937688954445039,0.484232107024540,1
0.513482027282684,0.292072056259778,1
0.568513561178458,0.399583553432106,1
0.413002158514996,0.413641477241084,1
0.320410202232097,0.439545783638828,1
0.459110705323043,0.442656137928939,1
0.453734602227371,0.517926846762312,1
0.424984195079801,0.415421484227989,1
0.0648376725841593,0.387300776154063,1
0.102919277614731,0.295647225405333,1
0.127238872846759,0.408797931605959,1
0.471823497941901,0.405365234576069,1
0.270428547078073,0.552447965274742,1
0.423508337875947,0.449004771010080,1
0.332544968499857,0.444997358814724,1
0.578960132447425,0.460043069040414,1
0.406426501636185,0.503326577074512,1
0.106272519690753,0.343715886096564,1
0.000233909443629662,0.294348437312775,1
0.372476149168744,0.423461994778385,1
0.291747789589511,0.465967357312708,1
0.506981268680268,0.529837934171199,1
0.551581386478819,0.489035621404233,1
0.446243289448591,0.502351279329392,1
0.0641021235804684,0.288381181259567,1
0.327817143570781,0.437360671147962,1
0.306278591885401,0.436114909279927,1
0.0904053248995421,0.393761030956717,1
0.132530154235094,0.446548958124134,1
0.0542810322393370,0.421004561740448,1
0.354112468925991,0.491492143106675,1
0.454341821692148,0.440327304455249,1
0.413462349186633,0.514242418616897,1
0.330063071841927,0.552365978833389,1
0.534584945750223,0.313912717686828,1
0.533893377122441,0.314889703090271,1
0.280462283367959,0.424072589559808,1
0.432509969841546,0.398413533669627,1
0.181283801686646,0.540293821314112,1
0.508988805762341,0.448702747676516,1
0.0769705182967477,0.435469953775039,1
0.460985761226725,0.371810908010808,1
0,0.290666101863681,1
0.416191056423481,0.507618157178370,1
0.476899029090167,0.416163648852308,1
0.282036362286237,0.416039774731367,1
0.620262194597131,0.339791371678056,1
0.160367639489180,0.267675493682251,1
0.585937215735051,0.272640726233130,1
0.256093307253387,0.459274340674085,1
0.317770724866127,0.571734085803925,1
0.337454407066563,0.453404698778304,1
