0.378947368421053,0.154150197628459,0.449197860962567,0.432989690721650,1,0.524137931034483,0.407172995780591,0.358490566037736,0.905362776025237,0.112627986348123,0.552845528455285,0.498168498168498,0.470042796005706,2
0.563157894736842,0.879446640316206,0.513368983957219,0.587628865979382,0.250000000000000,0.262068965517241,0.0611814345991561,0.905660377358491,0.359621451104101,0.564846416382253,0.0975609756097561,0.0769230769230769,0.318830242510699,3
0.694736842105263,0.100790513833992,0.299465240641711,0.381443298969072,0.260869565217391,0.386206896551724,0.305907172995781,0.358490566037736,0.100946372239748,0.215017064846416,0.609756097560976,0.435897435897436,0.251069900142653,2
0.718421052631579,0.156126482213439,0.716577540106952,0.458762886597938,0.673913043478261,0.679310344827586,0.506329113924051,0.698113207547170,0.296529968454259,0.351535836177474,0.626016260162602,0.633699633699634,0.682596291012839,1
0.297368421052632,0.171936758893281,0.508021390374332,0.628865979381443,0.217391304347826,0.275862068965517,0.284810126582278,0.566037735849057,0.362776025236593,0.0998293515358362,0.691056910569106,0.362637362637363,0.154778887303852,2
0.536842105263158,0.150197628458498,0.395721925133690,0.252577319587629,0.304347826086957,0.489655172413793,0.485232067510549,0.283018867924528,0.302839116719243,0.206484641638225,0.569105691056911,0.520146520146520,0.529243937232525,1
0.342105263157895,0.0711462450592886,0.491978609625668,0.278350515463918,0.336956521739131,0.368965517241379,0.158227848101266,0.943396226415094,0,0.169795221843003,0.626016260162602,0.146520146520147,0.286733238231099,2
0.444736842105263,0.211462450592885,0.449197860962567,0.422680412371134,0.173913043478261,0.420689655172414,0.462025316455696,0.245283018867925,0.429022082018927,0.223549488054607,0.552845528455285,0.684981684981685,0.310984308131241,2
0.807894736842105,0.252964426877470,0.556149732620321,0.422680412371134,0.358695652173913,0.610344827586207,0.544303797468354,0.358490566037736,0.621451104100946,0.419795221843003,0.479674796747968,0.542124542124542,0.557774607703281,1
0.613157894736842,0.359683794466403,0.529411764705883,0.484536082474227,0.206521739130435,0.144827586206896,0.0337552742616033,0.452830188679245,0.0725552050473186,0.368600682593857,0.178861788617886,0.439560439560440,0.358059914407989,3
0.684210526315790,0.211462450592885,0.716577540106952,0.340206185567010,0.456521739130435,0.644827586206897,0.542194092827004,0.320754716981132,0.331230283911672,0.513651877133106,0.650406504065041,0.589743589743590,0.736091298145506,1
0.589473684210526,0.699604743083004,0.481283422459893,0.484536082474227,0.543478260869565,0.210344827586207,0.0738396624472574,0.566037735849057,0.296529968454259,0.761092150170649,0.0894308943089431,0.106227106227106,0.397289586305278,3
0.394736842105263,0.942687747035573,0.684491978609626,0.742268041237113,0.282608695652174,0.279310344827586,0.0548523206751055,0.943396226415094,0.217665615141956,0.317406143344710,0.276422764227642,0.153846153846154,0.169044222539230,3
0.581578947368421,0.365612648221344,0.807486631016043,0.536082474226804,0.521739130434783,0.627586206896552,0.495780590717300,0.490566037735849,0.444794952681388,0.259385665529010,0.455284552845529,0.608058608058608,0.325962910128388,1
0.365789473684211,0.357707509881423,0.486631016042781,0.587628865979382,0.217391304347826,0.241379310344828,0.316455696202532,1,0.318611987381703,0.121160409556314,0.308943089430894,0.743589743589744,0.0263908701854494,2
0.476315789473684,0.438735177865613,0.668449197860963,0.690721649484536,0.336956521739131,0.462068965517241,0.0548523206751055,0.754716981132076,0.126182965299685,0.310580204778157,0.333333333333333,0.322344322344322,0.222539229671897,3
0.155263157894737,0.247035573122530,0.491978609625668,0.381443298969072,0.304347826086957,0.703448275862069,0.405063291139240,0.0754716981132076,0.296529968454259,0.168088737201365,0.552845528455285,0.619047619047619,0.0477888730385164,2
0.807894736842105,0.280632411067194,0.502673796791444,0.381443298969072,0.380434782608696,0.679310344827586,0.628691983122363,0.169811320754717,0.621451104100946,0.381399317406143,0.626016260162602,0.695970695970696,0.878744650499287,1
0.468421052631579,0.310276679841897,0.556149732620321,0.690721649484536,0.304347826086957,0.0586206896551724,0.158227848101266,0.264150943396226,0.132492113564669,0.377133105802048,0.146341463414634,0.0329670329670330,0.201141226818830,3
