0.5430710603,0.4072845673,1
0.5399368779,0.4491994157,1
0.3736471071,0.535599728,1
0.514879686,0.4323316293,1
0.5216152932,0.578363317,1
0.472286822,0.4429130545,1
0.4559790496,0.4293557188,1
0.4534073801,0.4002914537,1
0.4221026349,0.4953926103,1
0.3850892131,0.5159752769,1
0.4884357282,0.4732996959,1
0.5024249184,0.6144809279,1
0.4677447607,0.4879305415,1
0.4421146948,0.468098153,1
0.4909497642,0.5139881023,1
0.4561511574,0.5362851161,1
0.4124721216,0.5096967166,1
0.4630627355,0.3472288102,1
0.4292977359,0.4675278656,1
0.4619704453,0.4255411348,1
0.3535546819,0.5086276824,1
0.4314344856,0.541238396,1
0.4756627369,0.5851865755,1
0.5445009677,0.4726685385,1
0.4303971158,0.4965451428,1
0.5269816633,0.4779668015,1
0.486944849,0.4124359907,1
0.4717796426,0.4599858174,1
0.4461383336,0.3635921671,1
0.4577884315,0.5445376179,1
0.4739970033,0.555950599,1
0.4125458215,0.4443130757,1
0.4549083748,0.4954751406,1
0.6063230383,0.5322179416,1
0.5857832331,0.4578889629,1
0.4124771346,0.4403472221,1
0.5560087459,0.494306266,1
0.5129539317,0.4665609722,1
0.5947551144,0.4697367914,1
0.4483419837,0.465835657,1
0.4278327482,0.5064667579,1
0.4452758071,0.5056966528,1
0.4556773836,0.5348938411,1
0.5082839647,0.5033429828,1
0.4979535424,0.5458106491,1
0.4968613304,0.5272255204,1
0.469051619,0.4691613223,1
0.4251411671,0.506041989,1
0.5145972908,0.5405639178,1
0.5046393985,0.4917073963,1
0.4577869578,0.4501194466,1
0.4762094179,0.4176876076,1
0.4984430589,0.496618221,1
0.4626666028,0.5547743106,1
0.5488946244,0.4968555741,1
0.5942907415,0.488768395,1
0.5918173236,0.5258190535,1
0.5182842614,0.5408057806,1
0.5935567683,0.4392679157,1
0.5359672105,0.5249808242,1
0.5099991814,0.4910872285,1
0.4807886362,0.5592988015,1
0.464648595,0.4630808486,1
0.446778577,0.4625248989,1
0.5164289245,0.5522333044,1
0.3935601115,0.4584938705,1
0.4842226312,0.473283445,1
0.4844097448,0.501807123,1
0.565110766,0.451965749,1
0.5057589535,0.4930450785,1
0.5567402405,0.4795363134,1
0.4801479351,0.5112790289,1
0.4617422782,0.4659488672,1
0.4512578689,0.5151681715,1
0.6119405865,0.4954720886,1
0.4619097526,0.5748536296,1
0.4590306895,0.5482491386,1
0.468511905,0.5959109683,1
0.5627104339,0.4002210062,1
0.5340115118,0.4430209237,1
0.5289005512,0.5456578877,1
0.4720711485,0.5060810391,1
0.4954422307,0.5660635018,1
0.4702253129,0.5097824926,1
0.4588809674,0.355916,1
0.5821084881,0.4446420812,1
0.3594560433,0.5025564446,1
0.4899546091,0.4559451432,1
0.4516721893,0.4842925317,1
